state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
Telangana,Khammam,"Dodda Ram Babu",M,48,GEN,BSP,Elephant,4758,3,4761,1440267
Telangana,Khammam,"Nama Nageswara Rao",M,56,GEN,TDP,Bicycle,407614,2616,410230,1440267
Telangana,Khammam,"Budan Baig Shaik",M,53,GEN,TRS,Car,88944,180,89124,1440267
Telangana,Khammam,"Nagarjuna Cherukuru",M,44,GEN,JaSPa,Chappals,4994,8,5002,1440267
Telangana,Khammam,"Ponguleti Srinivasa Reddy",M,48,GEN,YSRCP,"Ceiling Fan",418609,3825,422434,1440267
Telangana,Khammam,"Medarametla Rama Rao",M,48,GEN,PPOI,Television,4136,3,4139,1440267
Telangana,Khammam,"Kanakam Tirumala Rao",M,27,SC,IND,"Green Chilli",917,0,917,1440267
Telangana,Khammam,"Kalthi Ramulamma",F,39,ST,IND,"Basket containing Fruits",983,0,983,1440267
Telangana,Khammam,"Kalthi Venkateswarlu",M,42,ST,IND,Almirah,1063,0,1063,1440267
Telangana,Khammam,"Kaki Bhaskar",M,43,GEN,IND,"Auto- Rickshaw",5368,0,5368,1440267
Telangana,Khammam,"Gugulothu Ranjith Kumar",M,30,ST,IND,Bat,1434,0,1434,1440267
Telangana,Khammam,"Gugulothu Sarvan",M,29,ST,IND,"Sewing Machine",1491,0,1491,1440267
Telangana,Khammam,"Gokinepalli Venkateswara Rao (gvr)",M,56,GEN,IND,"Cup & Saucer",8041,14,8055,1440267
Telangana,Khammam,"Jerripothula Srinivas",M,38,SC,IND,Cot,1116,0,1116,1440267
Telangana,Khammam,"Nagireddy Raji Reddy (rajanna)",M,38,GEN,IND,Telephone,4484,0,4484,1440267
Telangana,Khammam,"Bachala Laxmaiah",M,55,ST,IND,"Electric Pole",6506,0,6506,1440267
Telangana,Khammam,"Banoth Kishan Nayak",M,33,ST,IND,Dolli,1617,0,1617,1440267
Telangana,Khammam,"Banoth Laxma Naik",M,57,ST,IND,Table,1342,0,1342,1440267
Telangana,Khammam,"Busireddy Shankar Reddy",M,53,GEN,IND,Pot,964,0,964,1440267
Telangana,Khammam,"Marikanti Vasudasu",M,69,GEN,IND,Ring,879,0,879,1440267
Telangana,Khammam,"Mudige Nageswara Rao",M,44,ST,IND,BELT,1202,0,1202,1440267
Telangana,Khammam,"Mokalla Ramesh",M,41,ST,IND,Scissors,5401,0,5401,1440267
Telangana,Khammam,"Ramesh Kommu",M,42,SC,IND,"Gas Stove",1273,1,1274,1440267
Telangana,Khammam,"Ramu Kandula",M,35,SC,IND,Coconut,1021,0,1021,1440267
Telangana,Khammam,"Lingala Ravi Kumar",M,38,SC,IND,"Gas Cylinder",9459,1,9460,1440267
Telangana,Khammam,"Sanapa Pommaiah",M,50,ST,IND,BUCKET,889,0,889,1440267
Telangana,Khammam,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,4978,13,4991,1440267
"Andhra Pradesh",Araku,"Kishore Chandra Deo",M,67,ST,INC,Hand,52574,310,52884,1272340
"Andhra Pradesh",Araku,"Gummidi Sandhyarani",F,41,ST,TDP,Bicycle,319846,1947,321793,1272340
"Andhra Pradesh",Araku,"Midiyam Baburao",M,63,ST,CPM,"Hammer, Sickle and Star",38254,644,38898,1272340
"Andhra Pradesh",Araku,"Kothapalli Geetha",F,43,ST,YSRCP,"Ceiling Fan",410730,2461,413191,1272340
"Andhra Pradesh",Araku,"Burjabariki Dhanaraju",M,32,ST,AAAP,Broom,8539,30,8569,1272340
"Andhra Pradesh",Araku,"Iilla Rami Reddy",M,60,ST,IND,Table,5685,7,5692,1272340
"Andhra Pradesh",Araku,"Kangala Baludora",M,58,ST,IND,"Cup & Saucer",23197,18,23215,1272340
"Andhra Pradesh",Araku,"Chetti Sankararao",M,32,ST,IND,Envelope,8934,17,8951,1272340
"Andhra Pradesh",Araku,"Biddika Ramaiah",M,52,ST,IND,Iron,7581,6,7587,1272340
"Andhra Pradesh",Araku,"Vanugu Sankararao",M,39,ST,IND,Bat,4591,23,4614,1272340
"Andhra Pradesh",Araku,"Sallangi Ratnam",F,35,ST,IND,Pot,7648,40,7688,1272340
"Andhra Pradesh",Araku,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,16496,36,16532,1272340
"Andhra Pradesh",Srikakulam,"Killi Kruparani",F,52,GEN,INC,Hand,24038,133,24171,1413726
"Andhra Pradesh",Srikakulam,"Boddepalli Rajarao",M,47,GEN,BSP,Elephant,8036,13,8049,1413726
"Andhra Pradesh",Srikakulam,"Rammohan Naidu Kinjarapu",M,27,GEN,TDP,Bicycle,552348,4197,556545,1413726
"Andhra Pradesh",Srikakulam,"Kadiyam Jayalakshmi",F,32,GEN,PPOI,Television,5023,3,5026,1413726
"Andhra Pradesh",Srikakulam,"Jaidev Injarapu",M,41,GEN,AAAP,Broom,2517,42,2559,1413726
"Andhra Pradesh",Srikakulam,"Paidi Raja Rao",M,40,GEN,JaSPa,Chappals,11334,89,11423,1413726
"Andhra Pradesh",Srikakulam,"Reddy Shanthi",F,45,GEN,YSRCP,"Ceiling Fan",426135,2718,428853,1413726
"Andhra Pradesh",Srikakulam,"Vasudeva Rao Boddu",M,41,GEN,CPI(ML)(L),"Auto- Rickshaw",5128,4,5132,1413726
"Andhra Pradesh",Srikakulam,"Kinjarapu Tejeswara Rao",M,31,GEN,IND,Bat,2074,1,2075,1413726
"Andhra Pradesh",Srikakulam,"Tota Tejeswara Rao",M,36,GEN,IND,Coconut,2143,1,2144,1413726
"Andhra Pradesh",Srikakulam,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,6100,38,6138,1413726
"Andhra Pradesh",Vizianagaram,"Ashok Gajapathi Raju Pusapati",M,62,GEN,TDP,Bicycle,534357,2192,536549,1403736
"Andhra Pradesh",Vizianagaram,"Jhansi Lakshmi Botcha",F,50,GEN,INC,Hand,122091,396,122487,1403736
"Andhra Pradesh",Vizianagaram,"Bonu Krishna",M,50,SC,BSP,Elephant,4091,1,4092,1403736
"Andhra Pradesh",Vizianagaram,"Tadivaka Ramesh Naidu",M,44,GEN,JaSPa,Chappals,3346,42,3388,1403736
"Andhra Pradesh",Vizianagaram,"Naru Simhadri Naidu",M,58,GEN,AAAP,Broom,2476,29,2505,1403736
"Andhra Pradesh",Vizianagaram,"Prasada Rao Nanda",M,42,GEN,PPOI,Television,6396,5,6401,1403736
"Andhra Pradesh",Vizianagaram,"Venkata Swetha Chalapathi Kumara Krishna Rangarao Ravu",M,33,GEN,YSRCP,"Ceiling Fan",427629,2009,429638,1403736
"Andhra Pradesh",Vizianagaram,"Yella Rao Siyyadula",M,33,SC,IND,"Auto- Rickshaw",5125,0,5125,1403736
"Andhra Pradesh",Vizianagaram,"Harikishan Kuppili",M,37,GEN,IND,Bat,3573,30,3603,1403736
"Andhra Pradesh",Vizianagaram,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,6506,22,6528,1403736
"Andhra Pradesh",Visakhapatnam,"Imandi Venkata Kurmarao",M,43,GEN,BSP,Elephant,14941,6,14947,1723011
"Andhra Pradesh",Visakhapatnam,"Kambhampati Hari Babu",M,60,GEN,BJP,Lotus,565326,1506,566832,1723011
"Andhra Pradesh",Visakhapatnam,"Bolisetti Satyanarayana (satya)",M,57,GEN,INC,Hand,50605,27,50632,1723011
"Andhra Pradesh",Visakhapatnam,"Kuna Ramam",M,51,GEN,AAAP,Broom,6147,28,6175,1723011
"Andhra Pradesh",Visakhapatnam,"Dadi Jyothi Bhavani",F,43,GEN,PPOI,Television,2715,2,2717,1723011
"Andhra Pradesh",Visakhapatnam,"Dr|| Bhavani Sankar Sastry.a",M,49,GEN,ICSP,Trumpet,1907,3,1910,1723011
"Andhra Pradesh",Visakhapatnam,"Jt Ramarao",M,42,GEN,sps,Kite,4316,7,4323,1723011
"Andhra Pradesh",Visakhapatnam,"Y.s Vijayamma",F,58,GEN,YSRCP,"Ceiling Fan",474628,1716,476344,1723011
"Andhra Pradesh",Visakhapatnam,"Sabbam Hari",M,60,GEN,JaSPa,Chappals,6598,46,6644,1723011
"Andhra Pradesh",Visakhapatnam,"Umamaheswararao Areti",M,33,SC,IND,Bat,1750,1,1751,1723011
"Andhra Pradesh",Visakhapatnam,"Kutikuppala Surya Rao",M,60,GEN,IND,"Gas Stove",1879,10,1889,1723011
"Andhra Pradesh",Visakhapatnam,"Kurada Satyanarayana Patnaik",M,50,GEN,IND,Camera,1925,2,1927,1723011
"Andhra Pradesh",Visakhapatnam,"Gedela Krishnarao",M,60,ST,IND,Batsman,1117,1,1118,1723011
"Andhra Pradesh",Visakhapatnam,"Chandrasekhar Budda",M,35,GEN,IND,Window,1347,1,1348,1723011
"Andhra Pradesh",Visakhapatnam,"Chalapathirao Ronanki",M,60,GEN,IND,"Battery Torch",1593,1,1594,1723011
"Andhra Pradesh",Visakhapatnam,"Tanuku Divakar",M,46,GEN,IND,Violin,5418,0,5418,1723011
"Andhra Pradesh",Visakhapatnam,"Durgaprasad Guntu",M,45,GEN,IND,"Letter Box",2610,1,2611,1723011
"Andhra Pradesh",Visakhapatnam,"Nagendra Sairam",M,27,GEN,IND,CALCULATOR,2377,0,2377,1723011
"Andhra Pradesh",Visakhapatnam,"J. Padmaja",F,34,GEN,IND,"Pressure Cooker",1539,1,1540,1723011
"Andhra Pradesh",Visakhapatnam,"Brahma Swaroop Kasibhatta",M,46,GEN,IND,"School Bag",991,3,994,1723011
"Andhra Pradesh",Visakhapatnam,"Sreenadh Reddy",M,39,GEN,IND,Cauliflower,1378,1,1379,1723011
"Andhra Pradesh",Visakhapatnam,"Seemakurthi Srinuvasu (bhaghavan Srinu)",M,41,GEN,IND,Mixee,1759,0,1759,1723011
"Andhra Pradesh",Visakhapatnam,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,7312,17,7329,1723011
"Andhra Pradesh",Anakapalli,"Karanam Tirupathi Rao",M,45,GEN,BSP,Elephant,14819,15,14834,1401474
"Andhra Pradesh",Anakapalli,"Muttamsetti Srinivasa Rao (avanthi)",M,47,GEN,TDP,Bicycle,566667,1796,568463,1401474
"Andhra Pradesh",Anakapalli,"Vijaya Lakshmi Thota",F,44,GEN,INC,Hand,17697,73,17770,1401474
"Andhra Pradesh",Anakapalli,"Kondaraju Jampana",M,47,GEN,JaSPa,Chappals,6215,46,6261,1401474
"Andhra Pradesh",Anakapalli,"Gudivada Amarnadh",M,30,GEN,YSRCP,"Ceiling Fan",518566,1965,520531,1401474
"Andhra Pradesh",Anakapalli,"Vadlamuri Krishna Swaroop",M,41,SC,DABAP,"Auto- Rickshaw",5501,5,5506,1401474
"Andhra Pradesh",Anakapalli,"Sarisa Leela Prasanna Kumari",F,43,GEN,PPOI,Television,2871,4,2875,1401474
"Andhra Pradesh",Anakapalli,"Appalaraju Sadaram",M,60,GEN,IND,Violin,3225,3,3228,1401474
"Andhra Pradesh",Anakapalli,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,8559,45,8604,1401474
"Andhra Pradesh",Kakinada,"Thota Narasimham",M,53,GEN,TDP,Bicycle,512045,2357,514402,1418290
"Andhra Pradesh",Kakinada,"Mallipudi Mangapati Pallam Raju",M,51,GEN,INC,Hand,19528,226,19754,1418290
"Andhra Pradesh",Kakinada,"Muthabathula Ratna Kumar",M,37,SC,BSP,Elephant,2469,42,2511,1418290
"Andhra Pradesh",Kakinada,"Arjunarao Yegupati",M,57,SC,CPI(ML)(L),"Cup & Saucer",1489,6,1495,1418290
"Andhra Pradesh",Kakinada,"Kola Venkata Prasad Varma",M,48,GEN,RJD,Candles,3459,14,3473,1418290
"Andhra Pradesh",Kakinada,"Chalamalasetty Sunil",M,44,GEN,YSRCP,"Ceiling Fan",508068,2903,510971,1418290
"Andhra Pradesh",Kakinada,"Tekumudi Venkata Rao",M,55,GEN,PPOI,Television,3819,7,3826,1418290
"Andhra Pradesh",Kakinada,"Tummalapalli Satya Ramakrishna",M,38,GEN,JaSPa,Chappals,6263,179,6442,1418290
"Andhra Pradesh",Kakinada,"Motha Sarada",F,33,SC,RPI(KH),"Auto- Rickshaw",6835,1,6836,1418290
"Andhra Pradesh",Kakinada,"Rokkam Dayakar",M,45,SC,RP(K),"Electric Pole",1834,3,1837,1418290
"Andhra Pradesh",Kakinada,"Srinivas Dangeti",M,44,GEN,AAAP,Broom,2266,90,2356,1418290
"Andhra Pradesh",Kakinada,"Karra Venkata Appala Narasimha Rao",M,45,GEN,IND,"Ice Cream",1904,3,1907,1418290
"Andhra Pradesh",Kakinada,"Kunche Ramadas",M,69,SC,IND,Envelope,1117,5,1122,1418290
"Andhra Pradesh",Kakinada,"Guttula Annapurna Seshagiri Rao (bathparty-seshu)",M,53,GEN,IND,Kite,1413,4,1417,1418290
"Andhra Pradesh",Kakinada,"Chaganti Suryanarayana Murty",M,49,GEN,IND,"Gas Stove",1230,6,1236,1418290
"Andhra Pradesh",Kakinada,"Jalluri Venkateswarlu (j.v)",M,47,SC,IND,Coconut,6634,2,6636,1418290
"Andhra Pradesh",Kakinada,"Donka Leelavathi",F,62,GEN,IND,"Letter Box",3754,2,3756,1418290
"Andhra Pradesh",Kakinada,"Donam Neelakantam",M,42,SC,IND,Pot,1693,4,1697,1418290
"Andhra Pradesh",Kakinada,"Pepakayala Subha Rajendra",M,48,GEN,IND,"Pressure Cooker",1158,3,1161,1418290
"Andhra Pradesh",Kakinada,"Prabhakara Rao Madiki",M,45,SC,IND,Slate,495,1,496,1418290
"Andhra Pradesh",Kakinada,"Merla Bhavani Sankara Prasad",M,54,GEN,IND,Bat,908,2,910,1418290
"Andhra Pradesh",Kakinada,"Vinjamalla Chitti Babu",M,40,SC,IND,"Battery Torch",1394,6,1400,1418290
"Andhra Pradesh",Kakinada,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,4158,200,4358,1418290
"Andhra Pradesh",Amalapuram,"Aithabathula Jogeswara Venkata Butchi Maheswara Rao",M,63,SC,INC,Hand,12092,90,12182,1357865
"Andhra Pradesh",Amalapuram,"Geddam Sampada Rao",M,44,SC,BSP,Elephant,7117,102,7219,1357865
"Andhra Pradesh",Amalapuram,"Dr Pandula Ravindra Babu",M,58,SC,TDP,Bicycle,591480,3067,594547,1357865
"Andhra Pradesh",Amalapuram,"Kunche Pedasatyanarayana",M,43,SC,PPOI,Television,4543,17,4560,1357865
"Andhra Pradesh",Amalapuram,"Konki Venkata Rao",M,33,SC,RP(K),Ring,3220,13,3233,1357865
"Andhra Pradesh",Amalapuram,"Pinipe Viswarupu",M,51,SC,YSRCP,"Ceiling Fan",470804,3167,473971,1357865
"Andhra Pradesh",Amalapuram,"Vijaya Chakravarthy Panthagada",M,61,SC,RPI(KH),"Electric Pole",2861,6,2867,1357865
"Andhra Pradesh",Amalapuram,"G.v.harsha Kumar",M,54,SC,JaSPa,Chappals,9587,344,9931,1357865
"Andhra Pradesh",Amalapuram,"Undru Gani Raju",M,32,SC,IND,"Cup & Saucer",856,6,862,1357865
"Andhra Pradesh",Amalapuram,"Kasi Chandramouli",M,28,SC,IND,"Auto- Rickshaw",1090,20,1110,1357865
"Andhra Pradesh",Amalapuram,"Kommu Satyavathi",F,41,SC,IND,"Lady Purse",619,6,625,1357865
"Andhra Pradesh",Amalapuram,"Bhaskara Rao Bunga",M,65,SC,IND,Coconut,816,8,824,1357865
"Andhra Pradesh",Amalapuram,"Yalangi Ramesh",M,50,SC,IND,Stethoscope,1161,10,1171,1357865
"Andhra Pradesh",Amalapuram,"Vaddi Winston Churchill",M,46,SC,IND,Trumpet,1676,8,1684,1357865
"Andhra Pradesh",Amalapuram,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,5992,149,6141,1357865
"Andhra Pradesh",Rajahmundry,"Durgesh Kandula",M,55,GEN,INC,Hand,21056,187,21243,1421276
"Andhra Pradesh",Rajahmundry,"Marre Babji",M,47,SC,BSP,Elephant,6037,42,6079,1421276
"Andhra Pradesh",Rajahmundry,"Murali Mohan Maganti",M,73,GEN,TDP,Bicycle,627653,2920,630573,1421276
"Andhra Pradesh",Rajahmundry,"Kollabathula Richmond Carey",M,40,GEN,GaAP,Window,5457,24,5481,1421276
"Andhra Pradesh",Rajahmundry,"Boddu Venkataramana Chowdary",M,39,GEN,YSRCP,"Ceiling Fan",461204,1935,463139,1421276
"Andhra Pradesh",Rajahmundry,"Mullapudi Satyanarayana",M,43,GEN,JaSPa,Chappals,11540,178,11718,1421276
"Andhra Pradesh",Rajahmundry,"Meda Srinivas",M,44,GEN,RPC(S),"Gas Cylinder",985,6,991,1421276
"Andhra Pradesh",Rajahmundry,"Sangisetti Srinivasa Rao",M,47,GEN,PPOI,Television,1322,7,1329,1421276
"Andhra Pradesh",Rajahmundry,"Annamdevula Dharma Rao",M,52,GEN,IND,Almirah,588,2,590,1421276
"Andhra Pradesh",Rajahmundry,"Cheekatla Venkateswara Rao",M,46,GEN,IND,"Auto- Rickshaw",1351,5,1356,1421276
"Andhra Pradesh",Rajahmundry,"Palla Venkata Naidu(pradeep)",M,47,GEN,IND,Scissors,978,11,989,1421276
"Andhra Pradesh",Rajahmundry,"Polu Peda Vengala Reddy",M,66,GEN,IND,"Lady Purse",764,1,765,1421276
"Andhra Pradesh",Rajahmundry,"Mutyala Rambabu",M,30,GEN,IND,"Gas Stove",1277,5,1282,1421276
"Andhra Pradesh",Rajahmundry,"Illa Govinda Rajan",M,36,GEN,IND,Pot,1390,0,1390,1421276
"Andhra Pradesh",Rajahmundry,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,7361,95,7456,1421276
"Andhra Pradesh",Narsapuram,"Kanumuru Bapi Raju",M,66,GEN,INC,Hand,26859,224,27083,1325028
"Andhra Pradesh",Narsapuram,"Gokaraju Ganga Raju",M,69,GEN,BJP,Lotus,537498,2808,540306,1325028
"Andhra Pradesh",Narsapuram,"Chintapalli Kanaka Rao",M,55,GEN,BSP,Elephant,8454,37,8491,1325028
"Andhra Pradesh",Narsapuram,"S.v.p.k.h.g.krishnam Raju",M,48,GEN,PPOI,Television,4205,27,4232,1325028
"Andhra Pradesh",Narsapuram,"Gitadas Das",F,28,GEN,pjdl,"Auto- Rickshaw",23255,5,23260,1325028
"Andhra Pradesh",Narsapuram,"Nalli Rajesh",M,31,SC,RP(K),"Electric Pole",6705,3,6708,1325028
"Andhra Pradesh",Narsapuram,"Vanka Ravindranath",M,53,GEN,YSRCP,"Ceiling Fan",452576,2379,454955,1325028
"Andhra Pradesh",Narsapuram,"Saroja Polasapalli",F,33,GEN,JaSPa,Chappals,6704,134,6838,1325028
"Andhra Pradesh",Narsapuram,"Addanki (sekhar Babu) Dorababu",M,44,GEN,IND,Coconut,1339,11,1350,1325028
"Andhra Pradesh",Narsapuram,"Badampudi Siva",M,27,GEN,IND,"Carrom Board",1597,8,1605,1325028
"Andhra Pradesh",Narsapuram,"Medapati Varahala Reddy",M,38,GEN,IND,"Gas Cylinder",1242,8,1250,1325028
"Andhra Pradesh",Narsapuram,"Vangalapudi Yashyaa",M,40,SC,IND,Candles,1274,7,1281,1325028
"Andhra Pradesh",Narsapuram,"Voleti Venkata Lakshmana Rao",M,49,GEN,IND,"Battery Torch",1295,3,1298,1325028
"Andhra Pradesh",Narsapuram,"Shivaji Gottumukkala",M,43,SC,IND,"Lady Purse",2274,12,2286,1325028
"Andhra Pradesh",Narsapuram,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,7900,104,8004,1325028
"Andhra Pradesh",Eluru,"Netala Ramesh Babu",M,51,SC,BSP,Elephant,11624,46,11670,1427764
"Andhra Pradesh",Eluru,"Maganti Venkateswara Rao (babu)",M,54,GEN,TDP,Bicycle,620374,3097,623471,1427764
"Andhra Pradesh",Eluru,"Musunuri Nageswara Rao",M,61,GEN,INC,Hand,11680,90,11770,1427764
"Andhra Pradesh",Eluru,"Ashok Yantrapati",M,52,SC,MaSP,Almirah,1205,7,1212,1427764
"Andhra Pradesh",Eluru,"Govada Vijaya Kumari",F,38,SC,pjdl,Television,4477,6,4483,1427764
"Andhra Pradesh",Eluru,"Thota Chandra Sekhar",M,52,GEN,YSRCP,"Ceiling Fan",518063,3482,521545,1427764
"Andhra Pradesh",Eluru,"Mendem Santosh Kumar ( Pedababulu)",M,39,SC,ILP(AP),"Auto- Rickshaw",3409,14,3423,1427764
"Andhra Pradesh",Eluru,"U .v. Rama Rao",M,47,GEN,PPOI,"Battery Torch",1311,12,1323,1427764
"Andhra Pradesh",Eluru,"Savanapudi Nagaraju",M,55,SC,MCPI,"Carrom Board",2310,8,2318,1427764
"Andhra Pradesh",Eluru,K.v.v.satyanarayana,M,68,GEN,JaSPa,Chappals,2761,112,2873,1427764
"Andhra Pradesh",Eluru,"Gangadhara Rao Nannapaneni",M,65,GEN,IND,"Sewing Machine",1293,9,1302,1427764
"Andhra Pradesh",Eluru,"Juluri Bhaskara Veera Venkata Anil Kumar Gupta",M,34,GEN,IND,CALCULATOR,750,1,751,1427764
"Andhra Pradesh",Eluru,"K.vijaya Lakshmi Pandit",F,50,GEN,IND,Candles,1312,8,1320,1427764
"Andhra Pradesh",Eluru,"U Venkateswararao (u.v)",M,48,GEN,IND,Scissors,3957,14,3971,1427764
"Andhra Pradesh",Eluru,"C.v.sarada Devi",F,53,GEN,IND,Coat,2715,6,2721,1427764
"Andhra Pradesh",Eluru,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,7479,65,7544,1427764
"Andhra Pradesh",Machilipatnam,"Konakalla Narayana Rao",M,64,GEN,TDP,Bicycle,583374,3906,587280,1369311
"Andhra Pradesh",Machilipatnam,"Prasada Rao Peggem",M,37,SC,BSP,Elephant,4057,28,4085,1369311
"Andhra Pradesh",Machilipatnam,"Sistla Ramesh",M,51,GEN,INC,Hand,13992,119,14111,1369311
"Andhra Pradesh",Machilipatnam,"Kammili Srinivas",M,42,GEN,JaSPa,Chappals,7508,184,7692,1369311
"Andhra Pradesh",Machilipatnam,"Kolusu Partha Sarathy",M,48,GEN,YSRCP,"Ceiling Fan",502875,3348,506223,1369311
"Andhra Pradesh",Machilipatnam,"Vadapalli Raghunadh",M,63,GEN,PPOI,Television,4393,8,4401,1369311
"Andhra Pradesh",Machilipatnam,"Jampana Srinivasa Goud",M,48,GEN,IND,"Letter Box",921,10,931,1369311
"Andhra Pradesh",Machilipatnam,"Parasa Srinivasa Rao",M,35,GEN,IND,"Electric Pole",3395,4,3399,1369311
"Andhra Pradesh",Machilipatnam,"Mohammad Ishaq",M,41,GEN,IND,"Battery Torch",1758,12,1770,1369311
"Andhra Pradesh",Machilipatnam,"Yunduri Subramanyaswara Rao (mani)",M,55,GEN,IND,"Auto- Rickshaw",1596,1,1597,1369311
"Andhra Pradesh",Machilipatnam,"Yarlagadda Rama Mohan Rao",M,51,GEN,IND,"Air Conditioner",1398,7,1405,1369311
"Andhra Pradesh",Machilipatnam,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,8003,168,8171,1369311
"Andhra Pradesh",Vijayawada,"Avinash Devineni",M,26,GEN,INC,Hand,39524,236,39760,1564513
"Andhra Pradesh",Vijayawada,"Kesineni Srinivas (nani)",M,48,GEN,TDP,Bicycle,589702,3251,592953,1564513
"Andhra Pradesh",Vijayawada,"Chigurupati Ramalingeswara Rao",M,37,GEN,BSP,Elephant,3549,33,3582,1564513
"Andhra Pradesh",Vijayawada,"Ishwarya Lakshmi Chinnam",F,35,GEN,JaSPa,Chappals,5175,121,5296,1564513
"Andhra Pradesh",Vijayawada,"Kambala. Subrahmanyam (sastry)",M,39,GEN,WPOI,"Auto- Rickshaw",7529,10,7539,1564513
"Andhra Pradesh",Vijayawada,"Koneru Rajendra Prasad",M,63,GEN,YSRCP,"Ceiling Fan",514926,3313,518239,1564513
"Andhra Pradesh",Vijayawada,"Raja Kumari Gundapaneni",F,54,GEN,PPOI,Television,2564,7,2571,1564513
"Andhra Pradesh",Vijayawada,"Sunkara Krishna Murthy",M,51,GEN,ARPS,Camera,799,4,803,1564513
"Andhra Pradesh",Vijayawada,"Har Mohinder Singh Sahani",M,62,GEN,AAAP,Broom,3021,67,3088,1564513
"Andhra Pradesh",Vijayawada,"Altaf Ali Mohamed",M,36,GEN,IND,"Dish Antenna",1164,4,1168,1564513
"Andhra Pradesh",Vijayawada,"Ahmed Ansari Syed",M,58,GEN,IND,"Cup & Saucer",499,5,504,1564513
"Andhra Pradesh",Vijayawada,"P.v. Krishnaiah",M,56,GEN,IND,"Air Conditioner",420,3,423,1564513
"Andhra Pradesh",Vijayawada,"Koneru Rajendra Prasad",M,42,GEN,IND,"Pen Nib with Seven Rays",861,153,1014,1564513
"Andhra Pradesh",Vijayawada,"Koneru Ramachandra Prasad",M,42,GEN,IND,"Electric Pole",1077,22,1099,1564513
"Andhra Pradesh",Vijayawada,"Chatragadda Pratap",M,25,GEN,IND,Coconut,948,2,950,1564513
"Andhra Pradesh",Vijayawada,"Tatineni Srinivasa Rao",M,55,GEN,IND,Carrot,2454,6,2460,1564513
"Andhra Pradesh",Vijayawada,"Dasari Venkata Nagesh",M,50,GEN,IND,Bat,1871,3,1874,1564513
"Andhra Pradesh",Vijayawada,"M.phani Prakash",M,61,GEN,IND,Dolli,2808,1,2809,1564513
"Andhra Pradesh",Vijayawada,"Bolisetty Haribabu",M,55,GEN,IND,"Basket containing Fruits",662,5,667,1564513
"Andhra Pradesh",Vijayawada,V.r.k.murthy.,M,72,GEN,IND,Pot,745,4,749,1564513
"Andhra Pradesh",Vijayawada,"Yaram Katam Raju",M,52,SC,IND,Trumpet,1401,1,1402,1564513
"Andhra Pradesh",Vijayawada,"Surapaneni Saratbabu",M,64,GEN,IND,"Gas Stove",1515,6,1521,1564513
"Andhra Pradesh",Vijayawada,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,5165,129,5294,1564513
"Andhra Pradesh",Guntur,"Abdul Waheed Shaik",M,44,GEN,INC,Hand,46677,141,46818,1572017
"Andhra Pradesh",Guntur,"Jayadev Galla",M,48,GEN,TDP,Bicycle,615170,3247,618417,1572017
"Andhra Pradesh",Guntur,"Mallela Babu Rao",M,60,SC,BSP,Elephant,4201,22,4223,1572017
"Andhra Pradesh",Guntur,"Abburi Koteswara Rao",M,49,GEN,PPOI,Television,1635,1,1636,1572017
"Andhra Pradesh",Guntur,"Emani Chandra Sekhar Rao",M,47,SC,NPT,"Auto- Rickshaw",1454,1,1455,1572017
"Andhra Pradesh",Guntur,"Udaia Kumar Musuku",M,57,GEN,ICSP,Trumpet,2814,38,2852,1572017
"Andhra Pradesh",Guntur,"Kata Veera Vara Prasad",M,44,GEN,AAAP,Broom,2289,55,2344,1572017
"Andhra Pradesh",Guntur,"Dr. Koutharapu Ravindra",M,50,GEN,GRIP,Slate,2586,8,2594,1572017
"Andhra Pradesh",Guntur,"Balashowry Vallabhaneni",M,45,GEN,YSRCP,"Ceiling Fan",545602,3704,549306,1572017
"Andhra Pradesh",Guntur,"Mallela Venkata Rao",M,48,SC,JaSPa,Chappals,5554,54,5608,1572017
"Andhra Pradesh",Guntur,"Arudala Venkateswara Rao",M,41,GEN,IND,Pot,901,7,908,1572017
"Andhra Pradesh",Guntur,"Bitra Venkata Sivannarayana",M,36,GEN,IND,"Letter Box",1166,3,1169,1572017
"Andhra Pradesh",Guntur,"None Of The Above",NULL,NULL,NULL,NOTA,NOTA,7530,66,7596,1572017
"Andhra Pradesh",Narasaraopet,"Kondapalli Venkateswarlu",M,58,GEN,INC,Hand,22870,73,22943,1514861
"Andhra Pradesh",Narasaraopet,"Mekala Hanumantha Rao Yadav",M,35,GEN,BSP,Elephant,4896,15,4911,1514861
"Andhra Pradesh",Narasaraopet,"Sambasiva Rao Rayapati",M,70,GEN,TDP,Bicycle,629706,2758,632464,1514861
